label,subgraph_idx,subgraph_name,op_idx,op_type,m,n,k,input_shapes,output_shapes
prefill-decode,0,decode,1908,FULLY_CONNECTED,1,1536,256,1,1,256|1536,256|,1,1,1536
prefill-decode,0,decode,1915,FULLY_CONNECTED,1,2048,1536,1,1,1536|2048,1536|,1,1,2048
prefill-decode,0,decode,1935,FULLY_CONNECTED,1,1536,2048,1,1,2048|1536,2048|,1,1,1536
prefill-decode,0,decode,1941,FULLY_CONNECTED,1,12288,1536,1,1,1536|12288,1536|,1,1,12288
prefill-decode,0,decode,1943,FULLY_CONNECTED,1,12288,1536,1,1,1536|12288,1536|,1,1,12288
prefill-decode,0,decode,1948,FULLY_CONNECTED,1,1536,12288,1,1,12288|1536,12288|,1,1,1536
prefill-decode,0,decode,1953,FULLY_CONNECTED,1,256,1536,1,1,1536|256,1536|,1,1,256
prefill-decode,0,decode,1958,FULLY_CONNECTED,1,1536,256,1,1,256|1536,256|,1,1,1536
prefill-decode,0,decode,1965,FULLY_CONNECTED,1,2048,1536,1,1,1536|2048,1536|,1,1,2048
prefill-decode,0,decode,1985,FULLY_CONNECTED,1,1536,2048,1,1,2048|1536,2048|,1,1,1536
prefill-decode,0,decode,1991,FULLY_CONNECTED,1,12288,1536,1,1,1536|12288,1536|,1,1,12288
prefill-decode,0,decode,1993,FULLY_CONNECTED,1,12288,1536,1,1,1536|12288,1536|,1,1,12288
prefill-decode,0,decode,1998,FULLY_CONNECTED,1,1536,12288,1,1,12288|1536,12288|,1,1,1536
prefill-decode,0,decode,2003,FULLY_CONNECTED,1,256,1536,1,1,1536|256,1536|,1,1,256
prefill-decode,0,decode,2008,FULLY_CONNECTED,1,1536,256,1,1,256|1536,256|,1,1,1536
prefill-decode,0,decode,2015,FULLY_CONNECTED,1,4096,1536,1,1,1536|4096,1536|,1,1,4096
prefill-decode,0,decode,2035,FULLY_CONNECTED,1,1536,4096,1,1,4096|1536,4096|,1,1,1536
prefill-decode,0,decode,2041,FULLY_CONNECTED,1,12288,1536,1,1,1536|12288,1536|,1,1,12288
prefill-decode,0,decode,2043,FULLY_CONNECTED,1,12288,1536,1,1,1536|12288,1536|,1,1,12288
prefill-decode,0,decode,2048,FULLY_CONNECTED,1,1536,12288,1,1,12288|1536,12288|,1,1,1536
prefill-decode,0,decode,2053,FULLY_CONNECTED,1,256,1536,1,1,1536|256,1536|,1,1,256
prefill-decode,0,decode,2058,FULLY_CONNECTED,1,1536,256,1,1,256|1536,256|,1,1,1536
prefill-decode,0,decode,2064,FULLY_CONNECTED,1,262144,1536,1,1,1536|262144,1536|,1,1,262144
prefill-decode,1,prefill_1024,4,FULLY_CONNECTED,1024,8960,1536,1,1024,1536|8960,1536|,1,1024,8960
prefill-decode,1,prefill_1024,14,FULLY_CONNECTED,1024,2048,1536,1,1024,1536|2048,1536|,1,1024,2048
prefill-decode,1,prefill_1024,17,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,20,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,84,FULLY_CONNECTED,1024,1536,2048,1,1024,2048|1536,2048|,1,1024,1536
prefill-decode,1,prefill_1024,90,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,92,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,97,FULLY_CONNECTED,1024,1536,6144,1,1024,6144|1536,6144|,1,1024,1536
prefill-decode,1,prefill_1024,102,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,107,FULLY_CONNECTED,1024,1536,256,1,1024,256|1536,256|,1,1024,1536
prefill-decode,1,prefill_1024,114,FULLY_CONNECTED,1024,2048,1536,1,1024,1536|2048,1536|,1,1024,2048
prefill-decode,1,prefill_1024,117,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,120,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,158,FULLY_CONNECTED,1024,1536,2048,1,1024,2048|1536,2048|,1,1024,1536
prefill-decode,1,prefill_1024,164,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,166,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,171,FULLY_CONNECTED,1024,1536,6144,1,1024,6144|1536,6144|,1,1024,1536
prefill-decode,1,prefill_1024,176,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,181,FULLY_CONNECTED,1024,1536,256,1,1024,256|1536,256|,1,1024,1536
prefill-decode,1,prefill_1024,188,FULLY_CONNECTED,1024,2048,1536,1,1024,1536|2048,1536|,1,1024,2048
prefill-decode,1,prefill_1024,191,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,194,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,232,FULLY_CONNECTED,1024,1536,2048,1,1024,2048|1536,2048|,1,1024,1536
prefill-decode,1,prefill_1024,238,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,240,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,245,FULLY_CONNECTED,1024,1536,6144,1,1024,6144|1536,6144|,1,1024,1536
prefill-decode,1,prefill_1024,250,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,255,FULLY_CONNECTED,1024,1536,256,1,1024,256|1536,256|,1,1024,1536
prefill-decode,1,prefill_1024,262,FULLY_CONNECTED,1024,2048,1536,1,1024,1536|2048,1536|,1,1024,2048
prefill-decode,1,prefill_1024,265,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,268,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,306,FULLY_CONNECTED,1024,1536,2048,1,1024,2048|1536,2048|,1,1024,1536
prefill-decode,1,prefill_1024,312,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,314,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,319,FULLY_CONNECTED,1024,1536,6144,1,1024,6144|1536,6144|,1,1024,1536
prefill-decode,1,prefill_1024,324,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,329,FULLY_CONNECTED,1024,1536,256,1,1024,256|1536,256|,1,1024,1536
prefill-decode,1,prefill_1024,336,FULLY_CONNECTED,1024,4096,1536,1,1024,1536|4096,1536|,1,1024,4096
prefill-decode,1,prefill_1024,339,FULLY_CONNECTED,1024,512,1536,1,1024,1536|512,1536|,1,1024,512
prefill-decode,1,prefill_1024,342,FULLY_CONNECTED,1024,512,1536,1,1024,1536|512,1536|,1,1024,512
prefill-decode,1,prefill_1024,391,FULLY_CONNECTED,1024,1536,4096,1,1024,4096|1536,4096|,1,1024,1536
prefill-decode,1,prefill_1024,397,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,399,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,404,FULLY_CONNECTED,1024,1536,6144,1,1024,6144|1536,6144|,1,1024,1536
prefill-decode,1,prefill_1024,409,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,414,FULLY_CONNECTED,1024,1536,256,1,1024,256|1536,256|,1,1024,1536
prefill-decode,1,prefill_1024,421,FULLY_CONNECTED,1024,2048,1536,1,1024,1536|2048,1536|,1,1024,2048
prefill-decode,1,prefill_1024,424,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,427,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,465,FULLY_CONNECTED,1024,1536,2048,1,1024,2048|1536,2048|,1,1024,1536
prefill-decode,1,prefill_1024,471,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,473,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,478,FULLY_CONNECTED,1024,1536,6144,1,1024,6144|1536,6144|,1,1024,1536
prefill-decode,1,prefill_1024,483,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,488,FULLY_CONNECTED,1024,1536,256,1,1024,256|1536,256|,1,1024,1536
prefill-decode,1,prefill_1024,495,FULLY_CONNECTED,1024,2048,1536,1,1024,1536|2048,1536|,1,1024,2048
prefill-decode,1,prefill_1024,498,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,501,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,539,FULLY_CONNECTED,1024,1536,2048,1,1024,2048|1536,2048|,1,1024,1536
prefill-decode,1,prefill_1024,545,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,547,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,552,FULLY_CONNECTED,1024,1536,6144,1,1024,6144|1536,6144|,1,1024,1536
prefill-decode,1,prefill_1024,557,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,562,FULLY_CONNECTED,1024,1536,256,1,1024,256|1536,256|,1,1024,1536
prefill-decode,1,prefill_1024,569,FULLY_CONNECTED,1024,2048,1536,1,1024,1536|2048,1536|,1,1024,2048
prefill-decode,1,prefill_1024,572,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,575,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,613,FULLY_CONNECTED,1024,1536,2048,1,1024,2048|1536,2048|,1,1024,1536
prefill-decode,1,prefill_1024,619,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,621,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,626,FULLY_CONNECTED,1024,1536,6144,1,1024,6144|1536,6144|,1,1024,1536
prefill-decode,1,prefill_1024,631,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,636,FULLY_CONNECTED,1024,1536,256,1,1024,256|1536,256|,1,1024,1536
prefill-decode,1,prefill_1024,643,FULLY_CONNECTED,1024,2048,1536,1,1024,1536|2048,1536|,1,1024,2048
prefill-decode,1,prefill_1024,646,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,649,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,687,FULLY_CONNECTED,1024,1536,2048,1,1024,2048|1536,2048|,1,1024,1536
prefill-decode,1,prefill_1024,693,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,695,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,700,FULLY_CONNECTED,1024,1536,6144,1,1024,6144|1536,6144|,1,1024,1536
prefill-decode,1,prefill_1024,705,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,710,FULLY_CONNECTED,1024,1536,256,1,1024,256|1536,256|,1,1024,1536
prefill-decode,1,prefill_1024,717,FULLY_CONNECTED,1024,4096,1536,1,1024,1536|4096,1536|,1,1024,4096
prefill-decode,1,prefill_1024,720,FULLY_CONNECTED,1024,512,1536,1,1024,1536|512,1536|,1,1024,512
prefill-decode,1,prefill_1024,723,FULLY_CONNECTED,1024,512,1536,1,1024,1536|512,1536|,1,1024,512
prefill-decode,1,prefill_1024,761,FULLY_CONNECTED,1024,1536,4096,1,1024,4096|1536,4096|,1,1024,1536
prefill-decode,1,prefill_1024,767,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,769,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,774,FULLY_CONNECTED,1024,1536,6144,1,1024,6144|1536,6144|,1,1024,1536
prefill-decode,1,prefill_1024,779,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,784,FULLY_CONNECTED,1024,1536,256,1,1024,256|1536,256|,1,1024,1536
prefill-decode,1,prefill_1024,791,FULLY_CONNECTED,1024,2048,1536,1,1024,1536|2048,1536|,1,1024,2048
prefill-decode,1,prefill_1024,794,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,797,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,835,FULLY_CONNECTED,1024,1536,2048,1,1024,2048|1536,2048|,1,1024,1536
prefill-decode,1,prefill_1024,841,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,843,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,848,FULLY_CONNECTED,1024,1536,6144,1,1024,6144|1536,6144|,1,1024,1536
prefill-decode,1,prefill_1024,853,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,858,FULLY_CONNECTED,1024,1536,256,1,1024,256|1536,256|,1,1024,1536
prefill-decode,1,prefill_1024,865,FULLY_CONNECTED,1024,2048,1536,1,1024,1536|2048,1536|,1,1024,2048
prefill-decode,1,prefill_1024,868,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,871,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,909,FULLY_CONNECTED,1024,1536,2048,1,1024,2048|1536,2048|,1,1024,1536
prefill-decode,1,prefill_1024,915,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,917,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,922,FULLY_CONNECTED,1024,1536,6144,1,1024,6144|1536,6144|,1,1024,1536
prefill-decode,1,prefill_1024,927,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,932,FULLY_CONNECTED,1024,1536,256,1,1024,256|1536,256|,1,1024,1536
prefill-decode,1,prefill_1024,939,FULLY_CONNECTED,1024,2048,1536,1,1024,1536|2048,1536|,1,1024,2048
prefill-decode,1,prefill_1024,942,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,945,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,983,FULLY_CONNECTED,1024,1536,2048,1,1024,2048|1536,2048|,1,1024,1536
prefill-decode,1,prefill_1024,989,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,991,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,996,FULLY_CONNECTED,1024,1536,6144,1,1024,6144|1536,6144|,1,1024,1536
prefill-decode,1,prefill_1024,1001,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,1006,FULLY_CONNECTED,1024,1536,256,1,1024,256|1536,256|,1,1024,1536
prefill-decode,1,prefill_1024,1013,FULLY_CONNECTED,1024,2048,1536,1,1024,1536|2048,1536|,1,1024,2048
prefill-decode,1,prefill_1024,1016,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,1019,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,1057,FULLY_CONNECTED,1024,1536,2048,1,1024,2048|1536,2048|,1,1024,1536
prefill-decode,1,prefill_1024,1063,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,1065,FULLY_CONNECTED,1024,6144,1536,1,1024,1536|6144,1536|,1,1024,6144
prefill-decode,1,prefill_1024,1070,FULLY_CONNECTED,1024,1536,6144,1,1024,6144|1536,6144|,1,1024,1536
prefill-decode,1,prefill_1024,1075,FULLY_CONNECTED,1024,256,1536,1,1024,1536|256,1536|,1,1024,256
prefill-decode,1,prefill_1024,1080,FULLY_CONNECTED,1024,1536,256,1,1024,256|1536,256|,1,1024,1536
prefill-decode,1,prefill_1024,1087,FULLY_CONNECTED,1024,512,1536,1,1024,1536|512,1536|,1,1024,512
prefill-decode,1,prefill_1024,1090,FULLY_CONNECTED,1024,512,1536,1,1024,1536|512,1536|,1,1024,512
prefill-decode,2,prefill_128,4,FULLY_CONNECTED,128,8960,1536,1,128,1536|8960,1536|,1,128,8960
prefill-decode,2,prefill_128,14,FULLY_CONNECTED,128,2048,1536,1,128,1536|2048,1536|,1,128,2048
prefill-decode,2,prefill_128,17,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,20,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,84,FULLY_CONNECTED,128,1536,2048,1,128,2048|1536,2048|,1,128,1536
prefill-decode,2,prefill_128,90,FULLY_CONNECTED,128,6144,1536,1,128,1536|6144,1536|,1,128,6144
prefill-decode,2,prefill_128,92,FULLY_CONNECTED,128,6144,1536,1,128,1536|6144,1536|,1,128,6144
prefill-decode,2,prefill_128,97,FULLY_CONNECTED,128,1536,6144,1,128,6144|1536,6144|,1,128,1536
prefill-decode,2,prefill_128,102,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,107,FULLY_CONNECTED,128,1536,256,1,128,256|1536,256|,1,128,1536
prefill-decode,2,prefill_128,114,FULLY_CONNECTED,128,2048,1536,1,128,1536|2048,1536|,1,128,2048
prefill-decode,2,prefill_128,117,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,120,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,158,FULLY_CONNECTED,128,1536,2048,1,128,2048|1536,2048|,1,128,1536
prefill-decode,2,prefill_128,164,FULLY_CONNECTED,128,6144,1536,1,128,1536|6144,1536|,1,128,6144
prefill-decode,2,prefill_128,166,FULLY_CONNECTED,128,6144,1536,1,128,1536|6144,1536|,1,128,6144
prefill-decode,2,prefill_128,171,FULLY_CONNECTED,128,1536,6144,1,128,6144|1536,6144|,1,128,1536
prefill-decode,2,prefill_128,176,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,181,FULLY_CONNECTED,128,1536,256,1,128,256|1536,256|,1,128,1536
prefill-decode,2,prefill_128,188,FULLY_CONNECTED,128,2048,1536,1,128,1536|2048,1536|,1,128,2048
prefill-decode,2,prefill_128,191,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,194,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,232,FULLY_CONNECTED,128,1536,2048,1,128,2048|1536,2048|,1,128,1536
prefill-decode,2,prefill_128,238,FULLY_CONNECTED,128,6144,1536,1,128,1536|6144,1536|,1,128,6144
prefill-decode,2,prefill_128,240,FULLY_CONNECTED,128,6144,1536,1,128,1536|6144,1536|,1,128,6144
prefill-decode,2,prefill_128,245,FULLY_CONNECTED,128,1536,6144,1,128,6144|1536,6144|,1,128,1536
prefill-decode,2,prefill_128,250,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,255,FULLY_CONNECTED,128,1536,256,1,128,256|1536,256|,1,128,1536
prefill-decode,2,prefill_128,262,FULLY_CONNECTED,128,2048,1536,1,128,1536|2048,1536|,1,128,2048
prefill-decode,2,prefill_128,265,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,268,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,306,FULLY_CONNECTED,128,1536,2048,1,128,2048|1536,2048|,1,128,1536
prefill-decode,2,prefill_128,312,FULLY_CONNECTED,128,6144,1536,1,128,1536|6144,1536|,1,128,6144
prefill-decode,2,prefill_128,314,FULLY_CONNECTED,128,6144,1536,1,128,1536|6144,1536|,1,128,6144
prefill-decode,2,prefill_128,319,FULLY_CONNECTED,128,1536,6144,1,128,6144|1536,6144|,1,128,1536
prefill-decode,2,prefill_128,324,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,329,FULLY_CONNECTED,128,1536,256,1,128,256|1536,256|,1,128,1536
prefill-decode,2,prefill_128,336,FULLY_CONNECTED,128,4096,1536,1,128,1536|4096,1536|,1,128,4096
prefill-decode,2,prefill_128,339,FULLY_CONNECTED,128,512,1536,1,128,1536|512,1536|,1,128,512
prefill-decode,2,prefill_128,342,FULLY_CONNECTED,128,512,1536,1,128,1536|512,1536|,1,128,512
prefill-decode,2,prefill_128,391,FULLY_CONNECTED,128,1536,4096,1,128,4096|1536,4096|,1,128,1536
prefill-decode,2,prefill_128,397,FULLY_CONNECTED,128,6144,1536,1,128,1536|6144,1536|,1,128,6144
prefill-decode,2,prefill_128,399,FULLY_CONNECTED,128,6144,1536,1,128,1536|6144,1536|,1,128,6144
prefill-decode,2,prefill_128,404,FULLY_CONNECTED,128,1536,6144,1,128,6144|1536,6144|,1,128,1536
prefill-decode,2,prefill_128,409,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,414,FULLY_CONNECTED,128,1536,256,1,128,256|1536,256|,1,128,1536
prefill-decode,2,prefill_128,421,FULLY_CONNECTED,128,2048,1536,1,128,1536|2048,1536|,1,128,2048
prefill-decode,2,prefill_128,424,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,427,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,465,FULLY_CONNECTED,128,1536,2048,1,128,2048|1536,2048|,1,128,1536
prefill-decode,2,prefill_128,471,FULLY_CONNECTED,128,6144,1536,1,128,1536|6144,1536|,1,128,6144
prefill-decode,2,prefill_128,473,FULLY_CONNECTED,128,6144,1536,1,128,1536|6144,1536|,1,128,6144
prefill-decode,2,prefill_128,478,FULLY_CONNECTED,128,1536,6144,1,128,6144|1536,6144|,1,128,1536
prefill-decode,2,prefill_128,483,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,488,FULLY_CONNECTED,128,1536,256,1,128,256|1536,256|,1,128,1536
prefill-decode,2,prefill_128,495,FULLY_CONNECTED,128,2048,1536,1,128,1536|2048,1536|,1,128,2048
prefill-decode,2,prefill_128,498,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,501,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,539,FULLY_CONNECTED,128,1536,2048,1,128,2048|1536,2048|,1,128,1536
prefill-decode,2,prefill_128,545,FULLY_CONNECTED,128,6144,1536,1,128,1536|6144,1536|,1,128,6144
prefill-decode,2,prefill_128,547,FULLY_CONNECTED,128,6144,1536,1,128,1536|6144,1536|,1,128,6144
prefill-decode,2,prefill_128,552,FULLY_CONNECTED,128,1536,6144,1,128,6144|1536,6144|,1,128,1536
prefill-decode,2,prefill_128,557,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,562,FULLY_CONNECTED,128,1536,256,1,128,256|1536,256|,1,128,1536
prefill-decode,2,prefill_128,569,FULLY_CONNECTED,128,2048,1536,1,128,1536|2048,1536|,1,128,2048
prefill-decode,2,prefill_128,572,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,575,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,613,FULLY_CONNECTED,128,1536,2048,1,128,2048|1536,2048|,1,128,1536
prefill-decode,2,prefill_128,619,FULLY_CONNECTED,128,6144,1536,1,128,1536|6144,1536|,1,128,6144
prefill-decode,2,prefill_128,621,FULLY_CONNECTED,128,6144,1536,1,128,1536|6144,1536|,1,128,6144
prefill-decode,2,prefill_128,626,FULLY_CONNECTED,128,1536,6144,1,128,6144|1536,6144|,1,128,1536
prefill-decode,2,prefill_128,631,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,636,FULLY_CONNECTED,128,1536,256,1,128,256|1536,256|,1,128,1536
prefill-decode,2,prefill_128,643,FULLY_CONNECTED,128,2048,1536,1,128,1536|2048,1536|,1,128,2048
prefill-decode,2,prefill_128,646,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,649,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,687,FULLY_CONNECTED,128,1536,2048,1,128,2048|1536,2048|,1,128,1536
prefill-decode,2,prefill_128,693,FULLY_CONNECTED,128,6144,1536,1,128,1536|6144,1536|,1,128,6144
prefill-decode,2,prefill_128,695,FULLY_CONNECTED,128,6144,1536,1,128,1536|6144,1536|,1,128,6144
prefill-decode,2,prefill_128,700,FULLY_CONNECTED,128,1536,6144,1,128,6144|1536,6144|,1,128,1536
prefill-decode,2,prefill_128,705,FULLY_CONNECTED,128,256,1536,1,128,1536|256,1536|,1,128,256
prefill-decode,2,prefill_128,710,FULLY_CONNECTED,128,1536,256,1,128,256|1536,256|,1,128,1536
prefill-decode,2,prefill_128,717,FULLY_CONNECTED,128,4096,1536,1,128,1536|4096,1536|,1,128,4096
prefill-decode,2,prefill_128,720,FULLY_CONNECTED,128,512,1536,1,128,1536|512,1536|,1,128,512
prefill-decode,2,prefill_128,723,FULLY_CONNECTED,128,512,1536,1,128,1536|512,1536|,1,128,512
